nomccpp,latitud,longitud,village
SECTOR LOS CHANCAS,-7.827638626098633,-78.06351470947266,11201
SECTOR LOS DIAMANTES,-8.063287734985352,-79.04033660888672,11202
SECTOR LOS DIAMANTES LA ESPERANZA PARTE ALTA,-8.063287734985352,-79.04033660888672,11203
SECTOR LOS LAURELES,-8.429903030395508,-78.7762680053711,11204
SECTOR LOS OLIVOS PARTE ALTA LA ESPERANZA,-8.063287734985352,-79.04033660888672,11205
SECTOR LOS PINOS,-6.748113632202148,-79.704803466796875,11206
SECTOR LOS PORTALES DE HUANCHACO,-8.098793983459473,-79.063629150390625,11207
SECTOR LUPINARIA,-14.673787117004395,-71.53382110595703,11208
SECTOR LUTTO,-14.389216423034668,-72.1092529296875,11209
SECTOR MACHACCOYO A1,-14.286865234375,-71.49532318115234,11210
SECTOR MACHAQUYU,-14.523824691772461,-71.38851165771484,11211
SECTOR MAGLLANAL,-5.70829963684082,-78.81968688964844,11212
SECTOR MALECON,-5.6413164138793945,-78.5313491821289,11213
SECTOR MANCCO PAMPA,-13.712387084960937,-71.7280502319336,11214
SECTOR MANCORAN,-13.820091247558594,-71.60670471191406,11215
SECTOR MANGUAL,-6.04857873916626,-76.975738525390625,11216
SECTOR MARGEN DERECHA,-13.606061935424805,-71.73994445800781,11217
SECTOR MAYSGABAMBA BAJO,-6.676125526428223,-78.51747131347656,11218
SECTOR MESACANCHA BAJO,-13.020482063293457,-72.71411895751953,11219
SECTOR MESAPATA ( COMUNIDAD COMBAPATA),-12.646635055541992,-72.30469512939453,11220
SECTOR MIACO,-8.177570343017578,-78.22083282470703,11221
SECTOR MIGUEL GRAU,-8.078042984008789,-78.99835968017578,11222
SECTOR MIGUEL GRAU,-8.07257080078125,-78.996185302734375,11223
SECTOR MIGUEL GRAU,-6.077105522155762,-77.17530822753906,11224
SECTOR MIGUEL GRAU EL PORVENIR,-8.07257080078125,-78.996185302734375,11225
SECTOR MIRA FLORES,-5.697896480560303,-78.81498718261719,11226
SECTOR MIRADOR 2,-8.078042984008789,-78.99835968017578,11227
SECTOR MIRAFLORES,-6.745002269744873,-79.694732666015625,11228
SECTOR MIRAFLORES,-5.697896480560303,-78.81498718261719,11229
SECTOR MIRAFLORES,-5.63419771194458,-78.52898406982422,11230
SECTOR MIRAFLORES,-7.6593451499938965,-78.18104553222656,11231
SECTOR MIRAFLORES,-14.398777961730957,-72.19720458984375,11232
SECTOR MONTE CHIMBOTE,-9.009417533874512,-78.52728271484375,11233
SECTOR MONTE GRANDE,-5.715036392211914,-78.79332733154297,11234
SECTOR MOPOTUNA,-8.421509742736816,-78.02753448486328,11235
SECTOR MORRO SOLAR,-5.712163925170898,-78.809417724609375,11236
SECTOR MORRO SOLAR ALTO,-5.714642524719238,-78.81046295166016,11237
SECTOR MORRO SOLAR ALTO,-5.712163925170898,-78.809417724609375,11238
SECTOR MORRO SOLAR BAJO,-5.712163925170898,-78.809417724609375,11239
SECTOR MOTEMOTEOC,-12.867742538452148,-72.69892883300781,11240
SECTOR MUTUYPATA,-13.05474853515625,-72.95269012451172,11241
SECTOR MUYNA,-13.633418083190918,-71.72931671142578,11242
SECTOR NOGALPAMPA,-10.567347526550293,-75.40435028076172,11243
SECTOR NUEVA ESPERANZA,-14.977056503295898,-73.83892059326172,11244
SECTOR NUEVA JERUSALEN,-5.63419771194458,-78.52898406982422,11245
SECTOR NUEVA RINCONADA,-8.096092224121094,-79.00236511230469,11246
SECTOR NUEVA RIOJA,-6.055129051208496,-77.17215728759766,11247
SECTOR NUEVA RIOJA,-6.057244300842285,-77.1704330444336,11248
SECTOR NUEVA RIOJS,-6.057244300842285,-77.1704330444336,11249
SECTOR NUEVA VISTA,-11.897890090942383,-69.25092315673828,11250
SECTOR NUEVO AMANECER,-10.211398124694824,-75.2264175415039,11251
SECTOR NUEVO FLORENCIA,-8.070969581604004,-79.0196304321289,11252
SECTOR NUEVO FLORENCIA LA VICTORIA,-8.070969581604004,-79.0196304321289,11253
SECTOR NUEVO HUACARPAY,-13.606061935424805,-71.73994445800781,11254
SECTOR NUEVO PARAISO,-6.975246429443359,-76.53170013427734,11255
SECTOR NUEVO PORVENIR,-7.972235679626465,-77.88800048828125,11256
SECTOR NUEVO RIOJA,-6.055129051208496,-77.17215728759766,11257
SECTOR NUEVO SHUPISHIÑA,-6.505836486816406,-76.422943115234375,11258
SECTOR NUEVO UTCUBAMBA,-6.975246429443359,-76.53170013427734,11259
SECTOR OLONES,-13.405942916870117,-72.066986083984375,11260
SECTOR PACAYA,-6.608455181121826,-76.34169006347656,11261
SECTOR PACHAR,-13.263448715209961,-72.259552001953125,11262
SECTOR PALMERAS DE HUANCHACO,-8.098793983459473,-79.063629150390625,11263
SECTOR PALO SECO,-7.8156232833862305,-78.33240509033203,11264
SECTOR PALOMANI,-14.501134872436523,-71.12667083740234,11265
SECTOR PAMPA HERMOSA,-5.4219231605529785,-78.5509262084961,11266
SECTOR PAMPA HERMOSA,-9.750967025756836,-76.26529693603516,11267
SECTOR PAMPA LARGA,-7.012195110321045,-78.77770233154297,11268
SECTOR PAMPA LIBRE,-8.34603500366211,-77.36967468261719,11269
SECTOR PAMPAS LAS  COLINAS,-8.915815353393555,-78.63776397705078,11270
SECTOR PAMPAS LAS COLINAS,-8.915815353393555,-78.63776397705078,11271
SECTOR PAMPIO (COMUNIDAD HANCCAYO),-14.286865234375,-71.49532318115234,11272
SECTOR PAMPIO (COMUNIDAD HANCCOYO),-14.286865234375,-71.49532318115234,11273
SECTOR PAPAYAYOG,-9.782161712646484,-76.0497817993164,11274
SECTOR PAPAYOG,-9.782161712646484,-76.0497817993164,11275
SECTOR PARDO MIGUEL,-5.716707229614258,-78.80863952636719,11276
SECTOR PARIA GRANDE,-9.909099578857422,-76.71810150146484,11277
SECTOR PATACHUCLLA (CCOTAJA),-14.62576961517334,-72.13928985595703,11278
SECTOR PATAKISKAYOC,-13.711036682128906,-72.87845611572266,11279
SECTOR PAYGUAL,-7.6593451499938965,-78.18104553222656,11280
SECTOR PEJCHAY,-18.005882263183594,-70.2152328491211,11281
SECTOR PERCCACCATA,-14.097075462341309,-71.7488021850586,11282
SECTOR PICHACA,-14.097075462341309,-71.7488021850586,11283
SECTOR PINTOBAMBA CHICO BAJO,-12.941591262817383,-72.66151428222656,11284
SECTOR POJENA,-15.29591178894043,-69.64179992675781,11285
SECTOR POMOORCCO,-14.523824691772461,-71.38851165771484,11286
SECTOR POROGRESO,-7.399007797241211,-79.56189727783203,11287
SECTOR PRIMAVERA,-5.750756740570068,-78.45006561279297,11288
SECTOR PRIMAVERA,-9.284871101379395,-75.97096252441406,11289
SECTOR PRIMERA ETAPA,-5.991890907287598,-77.28050231933594,11290
SECTOR PROSOYA,-10.421576499938965,-75.5189437866211,11291
SECTOR PUCA CRUZ EL MOLINO,-6.247817516326904,-77.88349914550781,11292
SECTOR PUCANA,-14.023473739624023,-69.9686279296875,11293
SECTOR PUCARA (  COMUNIDAD APACHACCO),-14.860068321228027,-71.63429260253906,11294
SECTOR PUCARA ( COMUNIDAD APACHACCO ),-14.860068321228027,-71.63429260253906,11295
SECTOR PUCARA ( COMUNIDAD APACHACCO),-14.860068321228027,-71.63429260253906,11296
SECTOR PUCHI,-7.66016149520874,-78.42512512207031,11297
SECTOR PUCRUPAMPA,-13.491562843322754,-72.04898834228516,11298
SECTOR PUEBLO LIBRE,-8.067093849182129,-79.04734802246094,11299
SECTOR PUEBLO LIBRE PARTE ALTA,-8.072726249694824,-79.04667663574219,11300
SECTOR PUEBLO NUEVO,-5.703742980957031,-78.81251525878906,11301
SECTOR PUEBLO NUEVO,-5.666768550872803,-78.54167175292969,11302
SECTOR PUEBLO NUEVO JAEN,-5.703742980957031,-78.81251525878906,11303
SECTOR PUEBLO NUEVOJAEN,-5.703742980957031,-78.81251525878906,11304
SECTOR PULPO PAMPA,-13.581377029418945,-73.4355697631836,11305
SECTOR PUMAHUASI,-9.18908405303955,-75.950592041015625,11306
SECTOR PUMAPUCYO,-13.952141761779785,-72.00313568115234,11307
SECTOR PUNCUTUY,-13.44311809539795,-72.90103912353516,11308
SECTOR PUTCAMAYO,-11.492253303527832,-74.53043365478516,11309
SECTOR QUECHAPAMPA,-14.350446701049805,-71.177490234375,11310
SECTOR QUICHANI,-12.534343719482422,-73.02415466308594,11311
SECTOR QUITUPACCHA,-7.144731521606445,-78.67018127441406,11312
SECTOR QUONTA BAJA,-7.820042610168457,-78.03160858154297,11313
SECTOR RAMIRO PRIALE,-8.081997871398926,-79.01484680175781,11314
SECTOR RAMOS CURVA,-9.868186950683594,-76.04884338378906,11315
SECTOR RAMOS PUNTA,-9.868186950683594,-76.04884338378906,11316
SECTOR RAYAN PAMPA,-9.750967025756836,-76.26529693603516,11317
SECTOR RECICLADORES,-6.608455181121826,-76.34169006347656,11318
SECTOR RETAMAYOC,-14.145746231079102,-72.73857879638672,11319
SECTOR RICRAYOC,-14.626778602600098,-72.017333984375,11320
SECTOR RICRAYOC ( COMUNIDAD CCOLLANA),-14.626778602600098,-72.017333984375,11321
SECTOR RICRAYOC( COMUNIDAD COLLANA),-14.626778602600098,-72.017333984375,11322
SECTOR RIMBARA ALTA,-8.09836483001709,-78.647247314453125,11323
SECTOR RIMBARA ALTO,-8.09836483001709,-78.647247314453125,11324
SECTOR RIO SECO,-8.077342987060547,-79.011932373046875,11325
SECTOR RIO SECO,-8.06737995147705,-79.00164794921875,11326
SECTOR RON CHICO,-5.741075038909912,-78.25959014892578,11327
SECTOR SACA SACA,-6.577754974365234,-78.67680358886719,11328
SECTOR SACAS SACAS,-6.577754974365234,-78.67680358886719,11329
SECTOR SAMBARAY,-13.05474853515625,-72.95269012451172,11330
SECTOR SAN ANTONIO,-5.460811614990234,-78.44541931152344,11331
SECTOR SAN ANTONIO,-3.4994430541992187,-73.044464111328125,11332
SECTOR SAN FRANCISCO,-10.567347526550293,-75.40435028076172,11333
SECTOR SAN IDELFONSO,-8.069416046142578,-78.96260070800781,11334
SECTOR SAN JACUCHO,-9.909099578857422,-76.71810150146484,11335
SECTOR SAN JOSE,-6.434229373931885,-77.30314636230469,11336
SECTOR SAN JOSE,-10.763982772827148,-75.26142883300781,11337
SECTOR SAN JOSE DE ZALO ALTO,-8.09836483001709,-78.647247314453125,11338
SECTOR SAN JUAN,-10.211398124694824,-75.2264175415039,11339
SECTOR SAN JUAN,-16.27935791015625,-69.17552947998047,11340
SECTOR SAN MARTIN ALTO,-5.761381149291992,-78.44422149658203,11341
SECTOR SAN MIGUEL,-9.58107852935791,-76.0449447631836,11342
SECTOR SAN SALVADOR,-7.729504108428955,-79.3010482788086,11343
SECTOR SAN SALVADOR,-13.462461471557617,-72.10472869873047,11344
SECTOR SAN SEBASTIAN,-7.144731521606445,-78.67018127441406,11345
SECTOR SANTA ANITA,-6.0201191902160645,-76.98622131347656,11346
SECTOR SANTA CLARA,-8.169885635375977,-79.0141830444336,11347
SECTOR SANTA INES,-12.296978950500488,-73.93348693847656,11348
SECTOR SANTA ISABEL,-6.434229373931885,-77.30314636230469,11349
SECTOR SANTA ISABEL,-14.406437873840332,-70.3354721069336,11350
SECTOR SANTA JULIA PAMPAS DE ALEJANDRO VILLA DEL MAR,-8.103055000305176,-79.064666748046875,11351
SECTOR SANTA MARIA,-5.708643913269043,-78.81444549560547,11352
SECTOR SANTA ROSA,-6.741026401519775,-79.70362854003906,11353
SECTOR SANTA ROSA,-8.118843078613281,-79.00505065917969,11354
SECTOR SANTA VERONICA,-8.078577041625977,-79.0573959350586,11355
SECTOR SANTA VERONICA,-8.082503318786621,-79.04927825927734,11356
SECTOR SANTA VERONICA,-8.077884674072266,-79.048126220703125,11357
SECTOR SANTA VERÓNICA,-8.077884674072266,-79.048126220703125,11358
SECTOR SANTA VICTORIA,-8.082503318786621,-79.04927825927734,11359
SECTOR SAYRUSA,-14.518388748168945,-71.15625762939453,11360
SECTOR SHANGO,-6.039397716522217,-76.97962951660156,11361
SECTOR SHATUYACU,-6.608455181121826,-76.34169006347656,11362
SECTOR SHUCTURUME,-7.452496528625488,-78.274383544921875,11363
SECTOR SINAI,-5.991890907287598,-77.28050231933594,11364
SECTOR SISACPUGIO,-13.30631160736084,-71.60893249511719,11365
SECTOR SISASPUCYO,-13.30631160736084,-71.60893249511719,11366
SECTOR SOCCOSPATA ALTA,-13.020482063293457,-72.71411895751953,11367
SECTOR SUCHUNA,-14.934062004089355,-71.51788330078125,11368
SECTOR SUR ALTA,-11.984480857849121,-76.93971252441406,11369
SECTOR TAHUAY 2,-13.952141761779785,-72.00313568115234,11370
SECTOR TALLAPAMPA,-9.875840187072754,-76.0306167602539,11371
SECTOR TAMBO CORRAL,-13.686050415039063,-73.13837432861328,11372
SECTOR TANGAY ALTO,-9.009417533874512,-78.52728271484375,11373
SECTOR TIALANGO,-5.869041442871094,-77.80217742919922,11374
SECTOR TIENDA HUASI,-13.711036682128906,-72.87845611572266,11375
SECTOR TOCCOPAMPA,-14.934062004089355,-71.51788330078125,11376
SECTOR TOCOPUNCCO,-13.633418083190918,-71.72931671142578,11377
SECTOR TOMAQUE,-5.641355514526367,-78.51164245605469,11378
SECTOR TOROMANI,-14.673787117004395,-71.53382110595703,11379
SECTOR TOTORA PATA,-14.709766387939453,-71.48109436035156,11380
SECTOR TOTORA PATA ( COMUNIDAD HUAYHUAHUASI ),-14.709766387939453,-71.48109436035156,11381
SECTOR TOTORA PATA( COMUNIDAD HUAYHUAHUASI),-14.709766387939453,-71.48109436035156,11382
SECTOR TOTORACOCHA,-14.523824691772461,-71.38851165771484,11383
SECTOR TRANCAPATA,-6.567276477813721,-77.37989044189453,11384
SECTOR TRAVIESO,-9.284871101379395,-75.97096252441406,11385
SECTOR TRUST BAJO,-7.180031776428223,-79.46147155761719,11386
SECTOR TRUST BAJO,-7.159273147583008,-79.38243865966797,11387
SECTOR TUPAC AMARU,-6.04857873916626,-76.975738525390625,11388
SECTOR UCHOAPAMPA,-13.858023643493652,-71.4359359741211,11389
SECTOR UNION,-11.492253303527832,-74.53043365478516,11390
SECTOR UNION BELLAVISTA,-11.923273086547852,-76.958099365234375,11391
SECTOR URACUCHO,-14.934062004089355,-71.51788330078125,11392
SECTOR URCAÑA PATA ANZA,-14.221437454223633,-71.16168212890625,11393
SECTOR URUBAMBILLEO,-13.491562843322754,-72.04898834228516,11394
SECTOR UTUTA (CCOLLANA),-14.398777961730957,-72.19720458984375,11395
SECTOR VILACAYA,-16.625831604003906,-69.408447265625,11396
SECTOR VILLA PROGRESO,-8.062764167785645,-79.07891082763672,11397
SECTOR VILLA VERDE,-11.96180534362793,-76.99718475341797,11398
SECTOR VILUYO ACCO ACCO PHALLA,-14.221437454223633,-71.16168212890625,11399
SECTOR VIRGEN DEL SOCORRO,-8.046884536743164,-79.07206726074219,11400
SECTOR VISALOT ALTO,-5.750756740570068,-78.45006561279297,11401
SECTOR VISALOT BAJO,-5.753213882446289,-78.44889831542969,11402
SECTOR VISTA ALEGRE,-8.13945198059082,-79.0465087890625,11403
SECTOR VISTA ALEGRE,-6.608455181121826,-76.34169006347656,11404
SECTOR VISTA ALEGRE,-9.18908405303955,-75.950592041015625,11405
SECTOR WARMILLACTA,-13.30631160736084,-71.60893249511719,11406
SECTOR WILAKARKA KISICUCHO,-15.289284706115723,-69.35211181640625,11407
SECTOR WILAKARKA KISIKUCHO,-15.289284706115723,-69.35211181640625,11408
SECTOR WILLCABAMBA,-6.233576774597168,-77.60113525390625,11409
SECTOR WUARMILLACTA,-13.30631160736084,-71.60893249511719,11410
SECTOR YURACCANCHA,-14.593244552612305,-71.3333969116211,11411
SECTOR1 GRUPO21A,-12.195579528808594,-76.95747375488281,11412
SECTOR3 GRUPO16,-12.224495887756348,-76.93274688720703,11413
SECTOREL P,-8.07257080078125,-78.996185302734375,11414
SECTOY MUTUYPATA,-13.05474853515625,-72.95269012451172,11415
SECYIR CASUARINAS PRIMERA ETAPA,-6.744009494781494,-79.705108642578125,11416
SEECTOR 1 GRUPO 6 VILLA EL SALVADOR,-12.18740177154541,-76.94872283935547,11417
SEFTOR AGUA SANTA,-12.938915252685547,-71.425445556640625,11418
SEGUNDA JERUSALEN-AZUNGUILLO,-5.994340419769287,-77.27338409423828,11419
SEGUNDA MESETA PAMPA SILVA,-10.945842742919922,-75.2256088256836,11420
SEGUNDO BARRIO,-12.036651611328125,-75.511993408203125,11421
SENDAMAL,-6.945408344268799,-78.20606994628906,11422
SENQUELO,-5.751218795776367,-79.8121109008789,11423
SENTIMIENTO HUMANO CERRÓ LA REGLA,-11.99028205871582,-77.11872100830078,11424
SERCTOR LOS ALAMOS,-6.7825927734375,-79.608551025390625,11425
SESQUICENTENARIO,-12.007859230041504,-77.09686279296875,11426
SETOR MORRO SOLAR BAJO,-5.712163925170898,-78.809417724609375,11427
SEXTA ZONA DE SANTA ISABEL,-12.056504249572754,-77.00286102294922,11428
SHAMPOPAMPA CHICLA,-11.708219528198242,-76.267974853515625,11429
SHIRINGAMAZU NUEVO PROGRESO,-10.305558204650879,-75.11735534667969,11430
SHIRINGAMAZU SECTOR NUEVO PROGRESO,-10.305558204650879,-75.11735534667969,11431
SIGUISPAMPA,-7.762224197387695,-78.07251739501953,11432
SIPAN,-6.808827877044678,-79.60209655761719,11433
SITULLY,-8.665855407714844,-76.25047302246094,11434
SOCIACION DE VIVIENDA INDEPENDIENTE II ETAPA,-18.067556381225586,-70.24706268310547,11435
SOCIACIÓN PROVIVIENDA 5 DE ABRIL,-13.511067390441895,-71.99811553955078,11436
SOCOS,-13.209309577941895,-74.28828430175781,11437
SUBTANJALLA,-14.038847923278809,-75.742462158203125,11438
SUPE PUERTO,-10.801453590393066,-77.7434310913086,11439
SUPE PUERTO,-10.791031837463379,-77.73651123046875,11440
SUPE PUERTO,-10.79514217376709,-77.72900390625,11441
SUPE PUERTO,-10.79743766784668,-77.7289047241211,11442
SUPE PUERTO   CENTRO,-10.801453590393066,-77.7434310913086,11443
SURQUILLO,-12.115198135375977,-77.01937103271484,11444
SURQUILLO,-12.120990753173828,-77.00341796875,11445
SURQUILLO,-12.116409301757812,-76.99860382080078,11446
SURQUILLO CIUDAD,-12.115198135375977,-77.01937103271484,11447
SURUVARA,-8.177570343017578,-78.22083282470703,11448
SURUVARA  ALTA,-8.177570343017578,-78.22083282470703,11449
SURUVARA ALTA,-8.177570343017578,-78.22083282470703,11450
TACALA,-12.1854887008667,-76.990753173828125,11451
TACNA,-18.049304962158203,-70.29351043701172,11452
TACNA,-18.001054763793945,-70.25397491455078,11453
TACNA,-18.002845764160156,-70.2475814819336,11454
TACNA,-18.000099182128906,-70.24396514892578,11455
TACNA,-18.003511428833008,-70.23812103271484,11456
TACNA,-17.9991512298584,-70.23578643798828,11457
TACNA,-18.01236343383789,-70.22940826416016,11458
TAHUARAPA,-10.395976066589355,-73.99510192871094,11459
TAMBORIO FUNDO PACAE,-11.911396980285645,-77.06851959228516,11460
TAMBURCO,-13.625677108764648,-72.87571716308594,11461
TAMSHIYACU,-4.001004695892334,-73.16026306152344,11462
TARAPOTO,-6.4882941246032715,-76.36808776855469,11463
TARAPOTO,-6.487642288208008,-76.36248779296875,11464
TARAPOTO,-6.478630542755127,-76.36174011230469,11465
TARAPOTO,-6.494041919708252,-76.359832763671875,11466
TARATA,-17.481576919555664,-70.03905487060547,11467
TARATA,-17.47472381591797,-70.02912902832031,11468
TAURIJA,-8.30813980102539,-77.421478271484375,11469
TAYABAMBA,-8.2752838134765625,-77.29987335205078,11470
TAYANGO,-7.588648319244385,-77.81456756591797,11471
TERCERA ZONA BAYOVAR,-11.950554847717285,-76.9967041015625,11472
TERCERA ZONA DE BAYOVAR,-11.950554847717285,-76.9967041015625,11473
TOLAPALCA,-16.01006507873535,-70.6656494140625,11474
TRES MARIA,-12.060725212097168,-77.02484130859375,11475
TRUJILLO,-8.105090141296387,-79.04254913330078,11476
TRUJILLO,-8.09960651397705,-79.04105377197266,11477
TRUJILLO,-8.094958305358887,-79.0383071899414,11478
TRUJILLO,-8.104959487915039,-79.03820037841797,11479
TRUJILLO,-8.108414649963379,-79.0374755859375,11480
TRUJILLO,-8.117130279541016,-79.03316497802734,11481
TRUJILLO,-8.123995780944824,-79.03302001953125,11482
TRUJILLO,-8.119339942932129,-79.02892303466797,11483
TRUJILLO,-8.105405807495117,-79.02845001220703,11484
TRUJILLO,-8.0975799560546875,-79.0276870727539,11485
TRUJILLO,-8.124480247497559,-79.0261459350586,11486
TRUJILLO,-8.099811553955078,-79.02604675292969,11487
TRUJILLO,-8.119546890258789,-79.02474212646484,11488
TRUJILLO,-8.124628067016602,-79.02374267578125,11489
TRUJILLO,-8.119363784790039,-79.02317810058594,11490
TRUJILLO,-8.120550155639648,-79.02214813232422,11491
TRUJILLO,-8.10128402709961,-79.021209716796875,11492
TRUJILLO,-8.11569881439209,-79.01819610595703,11493
TRUJILLO,-8.098806381225586,-79.01544952392578,11494
TRUJILLO,-8.111875534057617,-79.01319122314453,11495
TRUJILLO,-8.106853485107422,-79.01191711425781,11496
TRUJILLO,-8.112906455993652,-79.01165771484375,11497
TRUJILLO,-8.106392860412598,-79.00992584228516,11498
TRUJILLO,-8.092071533203125,-79.00816345214844,11499
TUMAN,-6.741026401519775,-79.70362854003906,11500
TUMBES,-3.5658607482910156,-80.4613037109375,11501
TUMBES,-3.5695455074310303,-80.45886993408203,11502
TUMBES,-3.5714852809906006,-80.45857238769531,11503
TUMBES,-3.56994366645813,-80.454559326171875,11504
TUMBES,-3.5627152919769287,-80.45345306396484,11505
TUMBES,-3.559476375579834,-80.452545166015625,11506
TUMBES,-3.5623550415039063,-80.45149993896484,11507
TUMBES,-3.5777945518493652,-80.44550323486328,11508
TUMBES,-3.5664477348327637,-80.4266586303711,11509
TUMBES,-3.5569896697998047,-80.42527770996094,11510
TUMBES,-3.555807113647461,-80.42493438720703,11511
TUMBES,-3.5672032833099365,-80.42402648925781,11512
TUMBES,-3.5666213035583496,-80.42230987548828,11513
TUMBES,-3.5597083568573,-80.41901397705078,11514
TUMBES,-3.5771820545196533,-80.41825103759766,11515
TUPAC AMARU,-12.076897621154785,-77.00596618652344,11516
UBANIZACION CINCUENTENARIO MIRAFLORES,-15.478984832763672,-70.11992645263672,11517
UCV 1390C ZONA I,-12.027708053588867,-76.826629638671875,11518
UCV TALLERES VITARTE,-12.031999588012695,-76.81739807128906,11519
UEBANIZACION JOSE LISNER TUDELA,-3.5666213035583496,-80.42230987548828,11520
UNAMEN,-7.119941711425781,-77.760162353515625,11521
UNIDAD  VECINAL COMUNAL,-12.023636817932129,-76.81958770751953,11522
UNIDAD  VECINAL MATUTE,-12.07113265991211,-77.0239028930664,11523
UNIDAD AGRICOLA HUAYLLAS HATUMPATA,-16.06755256652832,-71.93003845214844,11524
UNIDAD AGRICOLA QUERCOCANCHA,-14.29262638092041,-74.87806701660156,11525
UNIDAD AGROPECUARIA ABSALON,-8.970698356628418,-74.65716552734375,11526
UNIDAD AGROPECUARIA AGUASHUCRO,-9.909099578857422,-76.71810150146484,11527
UNIDAD AGROPECUARIA ALELUYA,-13.558672904968262,-75.18238067626953,11528
UNIDAD AGROPECUARIA AÑASMACHAY,-9.413156509399414,-76.76421356201172,11529
